schemaname,tablename,column,type,encoding,distkey,sortkey,notnull
pg_catalog,stl_netmon_mac,smpl_t,integer,lzo,false,0,true
pg_catalog,stl_node_failovers,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_node_failovers,failed_node,character(16),lzo,false,0,true
pg_catalog,stl_node_failovers,standby_node,character(16),lzo,false,0,true
pg_catalog,stl_node_failovers,stopped_veritas,integer,lzo,false,0,true
pg_catalog,stl_nullyze,measuretime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_nullyze,tbl,integer,lzo,false,0,true
pg_catalog,stl_nullyze,col,integer,lzo,false,0,true
pg_catalog,stl_nullyze,nullcount,bigint,lzo,false,0,true
pg_catalog,stl_nullyze,tbl_name,character(30),lzo,false,0,true
pg_catalog,stl_nullyze,col_name,character(30),lzo,false,0,true
pg_catalog,stl_parse,userid,integer,lzo,false,0,true
pg_catalog,stl_parse,query,integer,lzo,false,0,true
pg_catalog,stl_parse,slice,integer,lzo,false,0,true
pg_catalog,stl_parse,segment,integer,lzo,false,0,true
pg_catalog,stl_parse,step,integer,lzo,false,0,true
pg_catalog,stl_parse,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_parse,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_parse,tasknum,integer,lzo,false,0,true
pg_catalog,stl_parse,rows,bigint,lzo,false,0,true
pg_catalog,stl_perf_histograms,now,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_perf_histograms,since,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_perf_histograms,name,character(64),lzo,false,0,true
pg_catalog,stl_perf_histograms,mean,double precision,none,false,0,true
pg_catalog,stl_perf_histograms,stdev,double precision,none,false,0,true
pg_catalog,stl_perf_histograms,ten_us,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,hundred_us,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,one_ms,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,ten_ms,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,hundred_ms,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,one_s,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,ten_s,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,inf,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,min,double precision,none,false,0,true
pg_catalog,stl_perf_histograms,max,double precision,none,false,0,true
pg_catalog,stl_perf_histograms,total,integer,lzo,false,0,true
pg_catalog,stl_perf_histograms,sum,double precision,none,false,0,true
pg_catalog,stl_perf_histograms,node,integer,lzo,false,0,true
pg_catalog,stl_pinned_blocks,error_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_pinned_blocks,pid,integer,lzo,false,0,true
pg_catalog,stl_pinned_blocks,slice,integer,lzo,false,0,true
pg_catalog,stl_pinned_blocks,tbl,integer,lzo,false,0,true
pg_catalog,stl_pinned_blocks,col,integer,lzo,false,0,true
pg_catalog,stl_pinned_blocks,sb_pos,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_explain,nid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,level,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,blockid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,block_nid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,opname,character(25),lzo,false,0,true
pg_catalog,stl_plan_explain,estimate_rows,double precision,none,false,0,true
pg_catalog,stl_plan_explain,estimate_width,integer,lzo,false,0,true
pg_catalog,stl_plan_explain,total_cost,double precision,none,false,0,true
pg_catalog,stl_plan_explain,startup_cost,double precision,none,false,0,true
pg_catalog,stl_plan_explain_props,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_explain_props,nodeid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain_props,propid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain_props,lineno,integer,lzo,false,0,true
pg_catalog,stl_plan_explain_props,detail,character(200),lzo,false,0,true
pg_catalog,stl_plan_explain_tree,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_explain_tree,nodeid,integer,lzo,false,0,true
pg_catalog,stl_plan_explain_tree,parentid,integer,lzo,false,0,true
pg_catalog,stl_plan_info,userid,integer,lzo,false,0,true
pg_catalog,stl_plan_info,query,integer,lzo,false,0,true
pg_catalog,stl_plan_info,nodeid,integer,lzo,false,0,true
pg_catalog,stl_plan_info,segment,integer,lzo,false,0,true
pg_catalog,stl_plan_info,step,integer,lzo,false,0,true
pg_catalog,stl_plan_info,locus,integer,lzo,false,0,true
pg_catalog,stl_plan_info,plannode,integer,lzo,false,0,true
pg_catalog,stl_plan_info,startupcost,double precision,none,false,0,true
pg_catalog,stl_plan_info,totalcost,double precision,none,false,0,true
pg_catalog,stl_plan_info,rows,bigint,lzo,false,0,true
pg_catalog,stl_plan_info,bytes,bigint,lzo,false,0,true
pg_catalog,stl_plan_perf,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_perf,sequence,integer,lzo,false,0,true
pg_catalog,stl_plan_perf,component,character(50),lzo,false,0,true
pg_catalog,stl_plan_perf,count,integer,lzo,false,0,true
pg_catalog,stl_plan_perf,udc,integer,lzo,false,0,true
pg_catalog,stl_plan_perf,total_time,double precision,none,false,0,true
pg_catalog,stl_plan_perf,max_time,double precision,none,false,0,true
pg_catalog,stl_plan_perf,min_time,double precision,none,false,0,true
pg_catalog,stl_plan_perf,avg_time,double precision,none,false,0,true
pg_catalog,stl_plan_qid_map,query,integer,lzo,false,0,true
pg_catalog,stl_plan_qid_map,plan_qid,bigint,lzo,false,0,true
pg_catalog,stl_plan_querytext,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_querytext,sequence,integer,lzo,false,0,true
pg_catalog,stl_plan_querytext,text,character(200),lzo,false,0,true
pg_catalog,stl_plan_rule_stats,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,sequence,integer,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,optimizer,character(15),lzo,false,0,true
pg_catalog,stl_plan_rule_stats,rule,character(15),lzo,false,0,true
pg_catalog,stl_plan_rule_stats,match_count,integer,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,applicable_count,integer,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,apply_count,integer,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,trasnformed_count,integer,lzo,false,0,true
pg_catalog,stl_plan_rule_stats,applicable_total_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,applicable_max_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,applicable_min_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,applicable_avg_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,apply_total_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,apply_max_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,apply_min_time,double precision,none,false,0,true
pg_catalog,stl_plan_rule_stats,apply_avg_time,double precision,none,false,0,true
pg_catalog,stl_plan_state,query,bigint,lzo,false,0,true
pg_catalog,stl_plan_state,component,character(32),lzo,false,0,true
pg_catalog,stl_plan_state,state,character(15),lzo,false,0,true
pg_catalog,stl_plan_state,detail,character(100),lzo,false,0,true
pg_catalog,stl_plan_state,label,character(30),lzo,false,0,true
pg_catalog,stl_prefetch_stats,eventtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_prefetch_stats,node,integer,lzo,false,0,true
pg_catalog,stl_prefetch_stats,pid,integer,lzo,false,0,true
pg_catalog,stl_prefetch_stats,query,integer,lzo,false,0,true
pg_catalog,stl_prefetch_stats,tableid,bigint,lzo,false,0,true
pg_catalog,stl_prefetch_stats,columnid,bigint,lzo,false,0,true
pg_catalog,stl_prefetch_stats,numprefetches,bigint,lzo,false,0,true
pg_catalog,stl_print,process,character(12),lzo,false,0,true
pg_catalog,stl_print,pid,integer,lzo,false,0,true
pg_catalog,stl_print,node,integer,lzo,false,0,true
pg_catalog,stl_print,slice,integer,lzo,false,0,true
pg_catalog,stl_print,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_print,message,character(256),lzo,false,0,true
pg_catalog,stl_proc_stat,pid,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,query,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,slice,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,segment,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_proc_stat,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_proc_stat,tasknum,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,utime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,stime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,processor,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,minflt,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,maxmemory,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,daemonmemory,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,block_reads,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,block_faults,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,total_block_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,max_block_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,transblock_reads,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,transblock_faults,integer,lzo,false,0,true
pg_catalog,stl_proc_stat,total_transblock_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,max_transblock_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,blocks_used,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,comm_us,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,lock_us,bigint,lzo,false,0,true
pg_catalog,stl_proc_stat,ipc_us,bigint,lzo,false,0,true
pg_catalog,stl_project,userid,integer,lzo,false,0,true
pg_catalog,stl_project,query,integer,lzo,false,0,true
pg_catalog,stl_project,slice,integer,lzo,false,0,true
pg_catalog,stl_project,segment,integer,lzo,false,0,true
pg_catalog,stl_project,step,integer,lzo,false,0,true
pg_catalog,stl_project,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_project,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_project,tasknum,integer,lzo,false,0,true
pg_catalog,stl_project,rows,bigint,lzo,false,0,true
pg_catalog,stl_project,checksum,bigint,lzo,false,0,true
pg_catalog,stl_query,userid,integer,lzo,false,0,true
pg_catalog,stl_query,query,integer,lzo,false,0,true
pg_catalog,stl_query,label,character(30),lzo,false,0,true
pg_catalog,stl_query,xid,bigint,lzo,false,0,true
pg_catalog,stl_query,pid,integer,lzo,false,0,true
pg_catalog,stl_query,database,character(32),lzo,false,0,true
pg_catalog,stl_query,querytxt,character(4000),lzo,false,0,true
pg_catalog,stl_query,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_query,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_query,aborted,integer,lzo,false,0,true
pg_catalog,stl_query,insert_pristine,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,query,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,slice,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,segment,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,block_reads,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,block_faults,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,total_block_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_query_block_stats,max_block_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_query_block_stats,transblock_reads,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,transblock_faults,integer,lzo,false,0,true
pg_catalog,stl_query_block_stats,total_transblock_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_query_block_stats,max_transblock_fetchtime,bigint,lzo,false,0,true
pg_catalog,stl_query_block_stats,blocks_used,bigint,lzo,false,0,true
pg_catalog,stl_query_block_stats,block_reads_already_in_s3,integer,lzo,false,0,true
pg_catalog,stl_query_burst_decision,query,integer,lzo,false,0,true
pg_catalog,stl_query_burst_decision,table_id,integer,lzo,false,0,true
pg_catalog,stl_query_burst_decision,xact_version,bigint,lzo,false,0,true
pg_catalog,stl_query_burst_decision,suitable_sb_version,bigint,lzo,false,0,true
pg_catalog,stl_query_burst_decision,decision_msg,character(64),lzo,false,0,true
pg_catalog,stl_query_mem_leaks,qid,integer,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,node,integer,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,type,integer,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,pid,integer,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,pname,character(15),lzo,false,0,true
pg_catalog,stl_query_mem_leaks,size,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,rounded,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,allocated,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_leaks,hexa,character(65),lzo,false,0,true
pg_catalog,stl_query_mem_leaks,ascii,character(32),lzo,false,0,true
pg_catalog,stl_query_mem_stats,node,integer,lzo,false,0,true
pg_catalog,stl_query_mem_stats,query,integer,lzo,false,0,true
pg_catalog,stl_query_mem_stats,max_mem_count,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats,max_mem_size,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,node,integer,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,query,integer,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,type,character(25),lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,allocated_count,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,freed_count,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,max_mem_count,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,allocated_size,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,freed_size,bigint,lzo,false,0,true
pg_catalog,stl_query_mem_stats_by_type,max_mem_size,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,userid,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,service_class,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,query,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,segment,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,step_type,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_query_metrics,slices,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,max_rows,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,rows,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,max_cpu_time,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,cpu_time,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,max_blocks_read,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,blocks_read,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,max_run_time,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,run_time,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,max_blocks_to_disk,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,blocks_to_disk,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,step,integer,lzo,false,0,true
pg_catalog,stl_query_metrics,max_query_scan_size,bigint,lzo,false,0,true
pg_catalog,stl_query_metrics,query_scan_size,bigint,lzo,false,0,true
pg_catalog,stl_querytext,userid,integer,lzo,false,0,true
pg_catalog,stl_querytext,xid,bigint,lzo,false,0,true
pg_catalog,stl_querytext,pid,integer,lzo,false,0,true
pg_catalog,stl_querytext,query,integer,lzo,false,0,true
pg_catalog,stl_querytext,sequence,integer,lzo,false,0,true
pg_catalog,stl_querytext,text,character(200),lzo,false,0,true
pg_catalog,stl_redshift_proxy_log,time,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_redshift_proxy_log,client_endpoint,character(64),lzo,false,0,true
pg_catalog,stl_redshift_proxy_log,event,character(255),lzo,false,0,true
pg_catalog,stl_rehydration_metrics,start_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,end_time,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,rehydrated_blocks,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,primary_reads,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,primary_read_latency,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,mirror_reads,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,mirror_read_latency,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,s3_reads,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,s3_read_latency,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,primary_writes,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,primary_write_latency,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,mirror_writes,bigint,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,mirror_write_latency,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,in_progress,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,node,integer,lzo,false,0,true
pg_catalog,stl_rehydration_metrics,avg_rerep_reqs,integer,lzo,false,0,true
pg_catalog,stl_replacements,userid,integer,lzo,false,0,true
pg_catalog,stl_replacements,slice,integer,lzo,false,0,true
pg_catalog,stl_replacements,tbl,integer,lzo,false,0,true
pg_catalog,stl_replacements,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_replacements,session,integer,lzo,false,0,true
pg_catalog,stl_replacements,query,integer,lzo,false,0,true
pg_catalog,stl_replacements,filename,character(256),lzo,false,0,true
pg_catalog,stl_replacements,line_number,bigint,lzo,false,0,true
pg_catalog,stl_replacements,colname,character(127),lzo,false,0,true
pg_catalog,stl_replacements,raw_line,character(1024),lzo,false,0,true
pg_catalog,stl_rereplication,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_rereplication,slice,integer,lzo,false,0,true
pg_catalog,stl_rereplication,sb_pos,integer,lzo,false,0,true
pg_catalog,stl_rereplication,id,character(64),lzo,false,0,true
pg_catalog,stl_rereplication,flags,integer,lzo,false,0,true
pg_catalog,stl_rereplication,new_node,integer,lzo,false,0,true
pg_catalog,stl_rereplication,new_diskno,integer,lzo,false,0,true
pg_catalog,stl_rereplication,new_address,bigint,lzo,false,0,true
pg_catalog,stl_rereplication,context,character(24),lzo,false,0,true
pg_catalog,stl_res_leaks,node,integer,lzo,false,0,true
pg_catalog,stl_res_leaks,mark,integer,lzo,false,0,true
pg_catalog,stl_res_leaks,restype,character(30),lzo,false,0,true
pg_catalog,stl_res_leaks,leakinfo,character(256),lzo,false,0,true
pg_catalog,stl_restarted_sessions,currenttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restarted_sessions,dbname,character(50),lzo,false,0,true
pg_catalog,stl_restarted_sessions,newpid,integer,lzo,false,0,true
pg_catalog,stl_restarted_sessions,oldpid,integer,lzo,false,0,true
pg_catalog,stl_restarted_sessions,username,character(50),lzo,false,0,true
pg_catalog,stl_restarted_sessions,remotehost,character(32),lzo,false,0,true
pg_catalog,stl_restarted_sessions,remoteport,character(32),lzo,false,0,true
pg_catalog,stl_restarted_sessions,parkedtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restarted_sessions,session_vars,character(2000),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,currenttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_reforkable,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,temp_tbl_created,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,named_prep_stmt_ct,integer,lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,unnamed_stmt_ct,integer,lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,in_xact_blk,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_read_only,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_single_stmt_query,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,conn_state,character(100),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,pid,integer,lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,in_authentication,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_bootstrap,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_restarted_session,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_extended_protocol,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_idle_connection,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,current_executing_command,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_ssl_compressed,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,is_protocol_v3,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,are_commands_repeated,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,unsupported_command_sequence,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,can_reissue_query,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,parked_state_in_proxy,character(10),lzo,false,0,true
pg_catalog,stl_restarted_sessions_internal,session_size,bigint,lzo,false,0,true
pg_catalog,stl_restore,db_name,character(50),lzo,false,0,true
pg_catalog,stl_restore,xid,bigint,lzo,false,0,true
pg_catalog,stl_restore,seq,integer,lzo,false,0,true
pg_catalog,stl_restore,backup_name,character(256),lzo,false,0,true
pg_catalog,stl_restore,backup_label,character(64),lzo,false,0,true
pg_catalog,stl_restore,source_cluster_name,character(32),lzo,false,0,true
pg_catalog,stl_restore,source_db_name,character(50),lzo,false,0,true
pg_catalog,stl_restore,source_backup_starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restore,backup_type,character(12),lzo,false,0,true
pg_catalog,stl_restore,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restore,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_restore,succeeded,integer,lzo,false,0,true
pg_catalog,stl_result_cache_history,userid,integer,lzo,false,0,true
pg_catalog,stl_result_cache_history,cache_hit_query,integer,lzo,false,0,true
pg_catalog,stl_result_cache_history,source_query,integer,lzo,false,0,true
pg_catalog,stl_result_cache_stats,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_result_cache_stats,num_entries,integer,lzo,false,0,true
pg_catalog,stl_result_cache_stats,num_valid_entries,integer,lzo,false,0,true
pg_catalog,stl_result_cache_stats,lookup_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,hit_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,populate_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,evict_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,invalidate_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,mem_usage,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,match_count,bigint,lzo,false,0,true
pg_catalog,stl_result_cache_stats,telemetry,character(500),lzo,false,0,true
pg_catalog,stl_return,userid,integer,lzo,false,0,true
pg_catalog,stl_return,query,integer,lzo,false,0,true
pg_catalog,stl_return,slice,integer,lzo,false,0,true
pg_catalog,stl_return,segment,integer,lzo,false,0,true
pg_catalog,stl_return,step,integer,lzo,false,0,true
pg_catalog,stl_return,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_return,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_return,tasknum,integer,lzo,false,0,true
pg_catalog,stl_return,rows,bigint,lzo,false,0,true
pg_catalog,stl_return,bytes,bigint,lzo,false,0,true
pg_catalog,stl_return,packets,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,query,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,slice,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,segment,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,step,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,section,integer,lzo,false,0,true
pg_catalog,stl_rlf_scan,total_time,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,min_time,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,max_time,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,windows_processed,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,blocks_opened,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,rows,bigint,lzo,false,0,true
pg_catalog,stl_rlf_scan,materialized_columns,character(300),lzo,false,0,true
pg_catalog,stl_rpc,userid,integer,lzo,false,0,true
pg_catalog,stl_rpc,query,integer,lzo,false,0,true
pg_catalog,stl_rpc,slice,integer,lzo,false,0,true
pg_catalog,stl_rpc,segment,integer,lzo,false,0,true
pg_catalog,stl_rpc,step,integer,lzo,false,0,true
pg_catalog,stl_rpc,starttime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_rpc,endtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_rpc,tasknum,integer,lzo,false,0,true
pg_catalog,stl_rpc,rows,bigint,lzo,false,0,true
pg_catalog,stl_rpc,requests,bigint,lzo,false,0,true
pg_catalog,stl_s3client,userid,integer,lzo,false,0,true
pg_catalog,stl_s3client,query,integer,lzo,false,0,true
pg_catalog,stl_s3client,slice,integer,lzo,false,0,true
pg_catalog,stl_s3client,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_s3client,pid,integer,lzo,false,0,true
pg_catalog,stl_s3client,http_method,character(64),lzo,false,0,true
pg_catalog,stl_s3client,bucket,character(64),lzo,false,0,true
pg_catalog,stl_s3client,key,character(256),lzo,false,0,true
pg_catalog,stl_s3client,transfer_size,bigint,lzo,false,0,true
pg_catalog,stl_s3client,data_size,bigint,lzo,false,0,true
pg_catalog,stl_s3client,start_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,end_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,transfer_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,compression_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,connect_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,app_connect_time,bigint,lzo,false,0,true
pg_catalog,stl_s3client,retries,integer,lzo,false,0,true
pg_catalog,stl_s3client,request_id,character(32),lzo,false,0,true
pg_catalog,stl_s3client,extended_request_id,character(128),lzo,false,0,true
pg_catalog,stl_s3client,ip_address,character(64),lzo,false,0,true
pg_catalog,stl_s3client_error,userid,integer,lzo,false,0,true
pg_catalog,stl_s3client_error,query,integer,lzo,false,0,true
pg_catalog,stl_s3client_error,sliceid,integer,lzo,false,0,true
pg_catalog,stl_s3client_error,recordtime,timestamp without time zone,lzo,false,0,true
pg_catalog,stl_s3client_error,pid,integer,lzo,false,0,true
pg_catalog,stl_s3client_error,http_method,character(64),lzo,false,0,true
pg_catalog,stl_s3client_error,bucket,character(64),lzo,false,0,true
pg_catalog,stl_s3client_error,key,character(256),lzo,false,0,true
pg_catalog,stl_s3client_error,error,character(1024),lzo,false,0,true
pg_catalog,stl_s3client_trace,userid,integer,lzo,false,0,true
pg_catalog,stl_s3client_trace,query,integer,lzo,false,0,true
pg_catalog,stl_s3client_trace,slice,integer,lzo,false,0,true
